"Match ID","Series","League","Start Date/Time","Match Length","Duration (secs)","Kills Score","","Winner","Radiant Team","Radiant Players","Dire Team","Dire Players"
"7709510018","872127","16518","28 apr 2024 01:15","49:12","2952","17-27","17,27","Dire","Tundra Esports","Topson, Whitemon, Tobi, 9Class, Pure","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7708717497","871960","16518","27 apr 2024 10:55","49:27","2967","17-36","17,36","Dire","OG","Ceb, bzm, Timado, Wisper, Ari","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7708577966","871960","16518","27 apr 2024 09:32","47:55","2875","26-33","26,33","Dire","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","OG","Ceb, bzm, Timado, Wisper, Ari"
"7708457781","871960","16518","27 apr 2024 08:08","48:50","2930","17-24","17,24","Dire","OG","Ceb, bzm, Timado, Wisper, Ari","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7708205107","871896","16518","27 apr 2024 06:00","36:39","2199","40-5","40,5","Radiant","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk","Tundra Esports","Topson, Whitemon, Tobi, 9Class, Pure"
"7707965067","871896","16518","27 apr 2024 04:37","51:53","3113","15-26","15,26","Dire","Tundra Esports","Topson, Whitemon, Tobi, 9Class, Pure","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk"
"7707751863","871875","16518","27 apr 2024 02:10","54:48","3288","28-18","28,18","Radiant","OG","Ceb, bzm, Timado, Wisper, Ari","G2 x iG","XNova, JT-, Monet, NothingToSay, BoBoKa"
"7707660658","871875","16518","27 apr 2024 01:00","35:26","2126","34-10","34,10","Radiant","OG","Ceb, bzm, Timado, Wisper, Ari","G2 x iG","XNova, JT-, Monet, NothingToSay, BoBoKa"
"7706880000","871744","16518","27 apr 2024 12:35","36:22","2182","43-10","43,10","Radiant","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7706776644","871744","16518","26 apr 2024 11:06","56:47","3407","29-15","29,15","Radiant","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7706682984","871744","16518","26 apr 2024 10:00","33:34","2014","26-12","26,12","Radiant","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7706551337","871679","16518","26 apr 2024 08:26","43:16","2596","9-25","9,25","Dire","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","G2 x iG","XNova, JT-, Monet, NothingToSay, BoBoKa"
"7706395166","871679","16518","26 apr 2024 07:06","50:07","3007","8-40","8,40","Dire","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","G2 x iG","XNova, JT-, Monet, NothingToSay, BoBoKa"
"7706202114","871679","16518","26 apr 2024 05:17","1:18:50","4730","28-34","28,34","Radiant","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","G2 x iG","XNova, JT-, Monet, NothingToSay, BoBoKa"
"7706002180","871651","16518","26 apr 2024 03:41","31:45","1905","15-36","15,36","Dire","Heroic","KJ, 4nalog, Davai Lama, Scofield, K1","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7705829352","871651","16518","26 apr 2024 02:13","54:13","3253","20-35","20,35","Dire","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Heroic","KJ, 4nalog, Davai Lama, Scofield, K1"
"7705740779","871651","16518","26 apr 2024 01:00","35:50","2150","13-38","13,38","Dire","Heroic","KJ, 4nalog, Davai Lama, Scofield, K1","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7704757666","871461","16518","25 apr 2024 07:56","53:47","3227","26-34","26,34","Dire","OG","Ceb, bzm, Timado, Wisper, Ari","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk"
"7704591293","871461","16518","25 apr 2024 06:27","48:23","2903","19-23","19,23","Radiant","OG","Ceb, bzm, Timado, Wisper, Ari","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk"
"7704459920","871461","16518","25 apr 2024 05:19","35:04","2104","26-7","26,7","Radiant","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk","OG","Ceb, bzm, Timado, Wisper, Ari"
"7704262571","871420","16518","25 apr 2024 03:33","44:44","2684","28-16","28,16","Radiant","Tundra Esports","Topson, Whitemon, Tobi, 9Class, Pure","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7704117144","871420","16518","25 apr 2024 02:17","44:55","2695","18-39","18,39","Dire","Tundra Esports","Topson, Whitemon, Tobi, 9Class, Pure","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7704010804","871420","16518","25 apr 2024 01:00","42:42","2562","19-36","19,36","Dire","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","Tundra Esports","Topson, Whitemon, Tobi, 9Class, Pure"
"7703253005","871322","16518","24 apr 2024 09:53","36:18","2178","22-9","22,9","Radiant","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro"
"7703248953","871321","16518","24 apr 2024 09:53","46:26","2786","39-25","39,25","Radiant","Tundra Esports","Topson, Whitemon, Tobi, 9Class, Pure","Heroic","KJ, 4nalog, Davai Lama, Scofield, K1"
"7703129966","871309","16518","24 apr 2024 08:40","44:39","2679","17-39","17,39","Dire","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7703122772","871304","16518","24 apr 2024 08:35","44:50","2690","34-24","34,24","Radiant","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","Heroic","KJ, 4nalog, Davai Lama, Scofield, K1"
"7703120654","871303","16518","24 apr 2024 08:35","41:35","2495","36-20","36,20","Radiant","Tundra Esports","Topson, Whitemon, Tobi, 9Class, Pure","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro"
"7703014560","871280","16518","24 apr 2024 07:21","33:22","2002","7-26","7,26","Dire","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro","Heroic","KJ, 4nalog, Davai Lama, Scofield, K1"
"7703003837","871279","16518","24 apr 2024 07:21","41:00","2460","9-19","9,19","Dire","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","Tundra Esports","Topson, Whitemon, Tobi, 9Class, Pure"
"7702981469","871270","16518","24 apr 2024 07:05","41:45","2505","18-15","18,15","Radiant","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7702817490","871243","16518","24 apr 2024 05:42","46:13","2773","30-19","30,19","Radiant","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","Tundra Esports","Topson, Whitemon, Tobi, 9Class, Pure"
"7702805889","871242","16518","24 apr 2024 05:25","25:34","1534","35-13","35,13","Radiant","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C","Heroic","KJ, 4nalog, Davai Lama, Scofield, K1"
"7702773107","871244","16518","24 apr 2024 05:18","47:32","2852","33-31","33,31","Radiant","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro","OG","Ceb, bzm, Timado, Wisper, Ari"
"7702652392","871244","16518","24 apr 2024 04:13","31:38","1898","34-8","34,8","Radiant","OG","Ceb, bzm, Timado, Wisper, Ari","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro"
"7702650896","871243","16518","24 apr 2024 04:13","56:46","3406","28-35","28,35","Radiant","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","Tundra Esports","Topson, Whitemon, Tobi, 9Class, Pure"
"7702644507","871242","16518","24 apr 2024 04:13","39:14","2354","16-41","16,41","Dire","Heroic","KJ, 4nalog, Davai Lama, Scofield, K1","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C"
"7702453309","871215","16518","24 apr 2024 02:17","40:17","2417","29-14","29,14","Radiant","Shopify Rebellion","Arteezy, Thiolicor, SabeRLight-, Kitrak, Yopaj","G2 x iG","XNova, JT-, Monet, NothingToSay, BoBoKa"
"7702425491","871217","16518","24 apr 2024 02:08","43:54","2634","18-38","18,38","Dire","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7702416925","871216","16518","24 apr 2024 02:05","40:15","2415","42-27","42,27","Radiant","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","Talon","ChYuan, Ws`, Jhocam, ponyo, Akashi"
"7702344755","871215","16518","24 apr 2024 01:01","43:43","2623","19-27","19,27","Dire","Shopify Rebellion","Arteezy, Thiolicor, SabeRLight-, Kitrak, Yopaj","G2 x iG","XNova, JT-, Monet, NothingToSay, BoBoKa"
"7702330411","871217","16518","24 apr 2024 01:00","35:26","2126","14-32","14,32","Dire","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk"
"7702329438","871216","16518","24 apr 2024 01:00","33:36","2016","12-39","12,39","Dire","Talon","ChYuan, Ws`, Jhocam, ponyo, Akashi","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7701722547","871129","16518","23 apr 2024 11:59","41:42","2502","16-31","16,31","Dire","Tundra Esports","Topson, Whitemon, Tobi, 9Class, Pure","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro"
"7701721032","871127","16518","24 apr 2024 12:04","31:10","1870","40-13","40,13","Radiant","OG","Ceb, bzm, Timado, Wisper, Ari","Heroic","KJ, 4nalog, Davai Lama, Scofield, K1"
"7701710708","871128","16518","23 apr 2024 11:54","51:09","3069","20-19","20,19","Radiant","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C"
"7701650894","871129","16518","23 apr 2024 10:46","39:18","2358","19-16","19,16","Radiant","Tundra Esports","Topson, Whitemon, Tobi, 9Class, Pure","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro"
"7701649950","871128","16518","23 apr 2024 10:46","36:02","2162","30-5","30,5","Radiant","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C"
"7701632155","871127","16518","23 apr 2024 10:38","50:52","3052","45-26","45,26","Radiant","Heroic","KJ, 4nalog, Davai Lama, Scofield, K1","OG","Ceb, bzm, Timado, Wisper, Ari"
"7701479793","871085","16518","23 apr 2024 08:49","1:02:54","3774","39-31","39,31","Dire","Heroic","KJ, 4nalog, Davai Lama, Scofield, K1","Tundra Esports","Topson, Whitemon, Tobi, 9Class, Pure"
"7701474828","871082","16518","23 apr 2024 08:50","1:12:02","4322","19-34","19,34","Dire","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro"
"7701438466","871080","16518","23 apr 2024 08:25","33:46","2026","16-62","16,62","Dire","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C","OG","Ceb, bzm, Timado, Wisper, Ari"
"7701334360","871080","16518","23 apr 2024 07:14","38:21","2301","22-43","22,43","Dire","OG","Ceb, bzm, Timado, Wisper, Ari","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C"
"7701324274","871085","16518","23 apr 2024 07:13","1:01:18","3678","34-40","34,40","Dire","Tundra Esports","Topson, Whitemon, Tobi, 9Class, Pure","Heroic","KJ, 4nalog, Davai Lama, Scofield, K1"
"7701316798","871082","16518","23 apr 2024 07:13","1:03:39","3819","34-25","34,25","Radiant","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro"
"7701081341","871035","16518","23 apr 2024 05:04","1:16:27","4587","35-20","35,20","Radiant","Talon","ChYuan, Ws`, Jhocam, ponyo, Akashi","G2 x iG","XNova, JT-, Monet, NothingToSay, BoBoKa"
"7701053090","871036","16518","23 apr 2024 04:53","59:48","3588","25-34","25,34","Radiant","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk","Shopify Rebellion","Arteezy, Thiolicor, SabeRLight-, Kitrak, Yopaj"
"7701041455","871034","16518","23 apr 2024 04:51","40:27","2427","40-28","40,28","Radiant","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7700916291","871036","16518","23 apr 2024 03:43","38:59","2339","17-34","17,34","Dire","Shopify Rebellion","Arteezy, Thiolicor, SabeRLight-, Kitrak, Yopaj","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk"
"7700912604","871035","16518","23 apr 2024 03:43","49:17","2957","38-21","38,21","Radiant","Talon","ChYuan, Ws`, Jhocam, ponyo, Akashi","G2 x iG","XNova, JT-, Monet, NothingToSay, BoBoKa"
"7700908344","871034","16518","23 apr 2024 03:43","36:10","2170","35-18","35,18","Radiant","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7700768653","871012","16518","23 apr 2024 02:27","34:15","2055","25-11","25,11","Radiant","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk","Talon","ChYuan, Ws`, Jhocam, ponyo, Akashi"
"7700746302","871011","16518","23 apr 2024 02:12","41:14","2474","12-47","12,47","Dire","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","G2 x iG","XNova, JT-, Monet, NothingToSay, BoBoKa"
"7700727612","871013","16518","23 apr 2024 02:08","40:48","2448","19-34","19,34","Dire","Shopify Rebellion","Arteezy, Thiolicor, SabeRLight-, Kitrak, Yopaj","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7700638129","871013","16518","23 apr 2024 01:00","35:41","2141","18-13","18,13","Radiant","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Shopify Rebellion","Arteezy, Thiolicor, SabeRLight-, Kitrak, Yopaj"
"7700636218","871012","16518","23 apr 2024 01:00","52:41","3161","17-34","17,34","Dire","Talon","ChYuan, Ws`, Jhocam, ponyo, Akashi","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk"
"7700633866","871011","16518","23 apr 2024 01:00","38:45","2325","24-10","24,10","Radiant","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","G2 x iG","XNova, JT-, Monet, NothingToSay, BoBoKa"
"7699988030","870905","16518","22 apr 2024 11:35","28:22","1702","10-30","10,30","Dire","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","Heroic","KJ, 4nalog, Davai Lama, Scofield, K1"
"7699955629","870902","16518","22 apr 2024 11:06","41:29","2489","21-36","21,36","Dire","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C"
"7699942711","870897","16518","22 apr 2024 11:03","1:10:46","4246","49-59","49,59","Radiant","OG","Ceb, bzm, Timado, Wisper, Ari","Tundra Esports","Topson, Whitemon, Tobi, 9Class, Pure"
"7699881503","870905","16518","22 apr 2024 10:04","55:58","3358","32-28","32,28","Radiant","Heroic","KJ, 4nalog, Davai Lama, Scofield, K1","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame"
"7699877468","870902","16518","22 apr 2024 10:04","29:29","1769","14-30","14,30","Dire","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro"
"7699846505","870897","16518","22 apr 2024 09:41","47:54","2874","31-42","31,42","Dire","OG","Ceb, bzm, Timado, Wisper, Ari","Tundra Esports","Topson, Whitemon, Tobi, 9Class, Pure"
"7699768992","870866","16518","22 apr 2024 08:45","35:23","2123","14-24","14,24","Dire","Heroic","KJ, 4nalog, Davai Lama, Scofield, K1","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro"
"7699743899","870863","16518","22 apr 2024 08:27","29:18","1758","33-11","33,11","Radiant","Tundra Esports","Topson, Whitemon, Tobi, 9Class, Pure","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C"
"7699610108","870866","16518","22 apr 2024 07:11","57:35","3455","19-29","19,29","Dire","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro","Heroic","KJ, 4nalog, Davai Lama, Scofield, K1"
"7699602043","870863","16518","22 apr 2024 07:11","42:38","2558","26-30","26,30","Dire","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C","Tundra Esports","Topson, Whitemon, Tobi, 9Class, Pure"
"7699601332","870862","16518","22 apr 2024 07:11","42:36","2556","19-17","19,17","Radiant","OG","Ceb, bzm, Timado, Wisper, Ari","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame"
"7699381326","870835","16518","22 apr 2024 05:11","1:10:48","4248","38-36","38,36","Dire","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk","G2 x iG","XNova, JT-, Monet, NothingToSay, BoBoKa"
"7699339315","870837","16518","22 apr 2024 04:53","28:47","1727","30-5","30,5","Radiant","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Talon","ChYuan, Ws`, Jhocam, ponyo, Akashi"
"7699290234","870836","16518","22 apr 2024 04:37","32:24","1944","10-36","10,36","Dire","Team Falcons","Sneyking, Cr1t-, skiter, SumaiL, ATF","Shopify Rebellion","Arteezy, Thiolicor, SabeRLight-, Kitrak, Yopaj"
"7699194718","870837","16518","22 apr 2024 03:39","40:09","2409","33-14","33,14","Radiant","Talon","ChYuan, Ws`, Jhocam, ponyo, Akashi","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7699189839","870836","16518","22 apr 2024 03:39","27:15","1635","9-24","9,24","Dire","Shopify Rebellion","Arteezy, Thiolicor, SabeRLight-, Kitrak, Yopaj","Team Falcons","Sneyking, Cr1t-, skiter, SumaiL, ATF"
"7699188045","870835","16518","22 apr 2024 03:39","56:51","3411","23-29","23,29","Dire","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk","G2 x iG","XNova, JT-, Monet, NothingToSay, BoBoKa"
"7699056337","870823","16518","22 apr 2024 02:27","25:12","1512","29-8","29,8","Radiant","G2 x iG","XNova, JT-, Monet, NothingToSay, BoBoKa","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7699029231","870824","16518","22 apr 2024 02:22","37:03","2223","12-40","12,40","Dire","Shopify Rebellion","Arteezy, Thiolicor, SabeRLight-, Kitrak, Yopaj","Talon","ChYuan, Ws`, Jhocam, ponyo, Akashi"
"7699013825","870825","16518","22 apr 2024 02:05","40:13","2413","25-27","25,27","Dire","Team Falcons","Sneyking, Cr1t-, skiter, SumaiL, ATF","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk"
"7698916654","870825","16518","22 apr 2024 01:00","33:58","2038","4-33","4,33","Dire","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk","Team Falcons","Sneyking, Cr1t-, skiter, SumaiL, ATF"
"7698912157","870824","16518","22 apr 2024 01:00","51:08","3068","30-50","30,50","Dire","Talon","ChYuan, Ws`, Jhocam, ponyo, Akashi","Shopify Rebellion","Arteezy, Thiolicor, SabeRLight-, Kitrak, Yopaj"
"7698910742","870823","16518","22 apr 2024 01:00","54:26","3266","43-26","43,26","Radiant","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","G2 x iG","XNova, JT-, Monet, NothingToSay, BoBoKa"
"7686429332","868924","16483","14 apr 2024 09:24","53:30","3210","27-36","27,36","Dire","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame"
"7686342256","868924","16483","14 apr 2024 08:22","33:23","2003","29-7","29,7","Radiant","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7686251961","868924","16483","14 apr 2024 07:16","29:56","1796","14-25","14,25","Dire","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame"
"7686151018","868924","16483","14 apr 2024 06:03","43:57","2637","22-42","22,42","Dire","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7685939952","868868","16483","14 apr 2024 04:12","48:58","2938","20-29","20,29","Dire","Azure Ray","Fy, Ori, Faith bian, Yftx, lou","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame"
"7685800690","868868","16483","14 apr 2024 03:00","44:28","2668","29-12","29,12","Radiant","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","Azure Ray","Fy, Ori, Faith bian, Yftx, lou"
"7684703932","868673","16483","13 apr 2024 09:55","41:16","2476","19-28","19,28","Dire","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame"
"7684627262","868673","16483","13 apr 2024 09:00","28:15","1695","27-4","27,4","Radiant","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame"
"7684535670","868673","16483","13 apr 2024 07:59","33:32","2012","34-11","34,11","Radiant","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7684345034","868603","16483","13 apr 2024 06:02","44:18","2658","12-33","12,33","Dire","Azure Ray","Fy, Ori, Faith bian, Yftx, lou","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7684213611","868603","16483","13 apr 2024 05:00","34:19","2059","22-4","22,4","Radiant","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","Azure Ray","Fy, Ori, Faith bian, Yftx, lou"
"7684030453","868534","16483","13 apr 2024 03:14","25:14","1514","26-5","26,5","Radiant","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C"
"7683910583","868534","16483","13 apr 2024 02:00","45:44","2744","13-38","13,38","Dire","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7683774825","868477","16483","13 apr 2024 12:19","36:53","2213","9-35","9,35","Dire","PSG.Quest","Dukalis, TA2000, No!ob, OmaR, Malik","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame"
"7683680063","868477","16483","13 apr 2024 11:02","50:17","3017","34-21","34,21","Radiant","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","PSG.Quest","Dukalis, TA2000, No!ob, OmaR, Malik"
"7683035523","868275","16483","12 apr 2024 10:32","52:54","3174","37-47","37,47","Dire","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Azure Ray","Fy, Ori, Faith bian, Yftx, lou"
"7682937500","868275","16483","12 apr 2024 09:15","48:22","2902","44-22","44,22","Radiant","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Azure Ray","Fy, Ori, Faith bian, Yftx, lou"
"7682830031","868275","16483","12 apr 2024 08:00","44:48","2688","13-28","13,28","Dire","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Azure Ray","Fy, Ori, Faith bian, Yftx, lou"
"7682645800","868215","16483","12 apr 2024 05:59","59:38","3578","25-35","25,35","Dire","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7682522502","868215","16483","12 apr 2024 04:59","32:02","1922","37-7","37,7","Radiant","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame"
"7682371131","868184","16483","12 apr 2024 03:24","37:20","2240","13-22","13,22","Dire","Tundra Esports","Topson, Whitemon, Tobi, 9Class, Pure","PSG.Quest","Dukalis, TA2000, No!ob, OmaR, Malik"
"7682234726","868184","16483","12 apr 2024 02:00","56:12","3372","33-22","33,22","Radiant","PSG.Quest","Dukalis, TA2000, No!ob, OmaR, Malik","Tundra Esports","Topson, Whitemon, Tobi, 9Class, Pure"
"7682112528","868164","16483","12 apr 2024 12:07","36:32","2192","9-34","9,34","Dire","G2 x iG","XNova, JT-, Monet, NothingToSay, BoBoKa","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C"
"7682050140","868164","16483","12 apr 2024 11:00","38:32","2312","32-19","32,19","Radiant","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C","G2 x iG","XNova, JT-, Monet, NothingToSay, BoBoKa"
"7681140254","867967","16483","11 apr 2024 05:38","31:29","1889","28-8","28,8","Radiant","Azure Ray","Fy, Ori, Faith bian, Yftx, lou","G2 x iG","XNova, JT-, Monet, NothingToSay, BoBoKa"
"7681024952","867956","16483","11 apr 2024 04:30","36:26","2186","11-29","11,29","Dire","PSG.Quest","Dukalis, TA2000, No!ob, OmaR, Malik","G2 x iG","XNova, JT-, Monet, NothingToSay, BoBoKa"
"7680873723","867943","16483","11 apr 2024 03:00","44:56","2696","23-33","23,33","Dire","PSG.Quest","Dukalis, TA2000, No!ob, OmaR, Malik","Azure Ray","Fy, Ori, Faith bian, Yftx, lou"
"7679882766","867760","16483","10 apr 2024 07:35","48:42","2922","12-36","12,36","Dire","OG","Ceb, bzm, Timado, Wisper, Ari","Azure Ray","Fy, Ori, Faith bian, Yftx, lou"
"7679875888","867758","16483","10 apr 2024 07:29","32:15","1935","23-25","23,25","Dire","BOOM Esports","Corvus, Panda, Littleboy, Pakazs, SLATEMS","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk"
"7679791994","867760","16483","10 apr 2024 06:30","36:57","2217","8-27","8,27","Dire","Azure Ray","Fy, Ori, Faith bian, Yftx, lou","OG","Ceb, bzm, Timado, Wisper, Ari"
"7679784808","867758","16483","10 apr 2024 06:30","33:08","1988","42-13","42,13","Radiant","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk","BOOM Esports","Corvus, Panda, Littleboy, Pakazs, SLATEMS"
"7679678453","867733","16483","10 apr 2024 05:18","25:29","1529","9-25","9,25","Dire","Blacklist Rivalry","Gabbi, Abed, Tims, Mjz, Palos","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C"
"7679656977","867731","16483","10 apr 2024 05:05","43:56","2636","17-28","17,28","Dire","Entity","DM, Noone, Fishman, Watson, suzuya","G2 x iG","XNova, JT-, Monet, NothingToSay, BoBoKa"
"7679562185","867733","16483","10 apr 2024 04:08","41:28","2488","32-10","32,10","Radiant","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C","Blacklist Rivalry","Gabbi, Abed, Tims, Mjz, Palos"
"7679538406","867731","16483","10 apr 2024 04:00","37:09","2229","14-41","14,41","Dire","Entity","DM, Noone, Fishman, Watson, suzuya","G2 x iG","XNova, JT-, Monet, NothingToSay, BoBoKa"
"7679428305","867704","16483","10 apr 2024 02:51","40:58","2458","18-8","18,8","Radiant","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","Aurora.1xBet","Jabz, Oli, Q, Lorenof, 23savage"
